Month,¸ðµ¨,ÆÇ¸Å·®,Á¡À¯À²,Àü¿ù´ëºñ,Àü¿ù´ëºñº¯È­·®,Àü³â´ëºñ,Àü³â´ëºñº¯È­·®
2023-12-00,º¼Æ® EUV,12,0.00%,32,20¡å,4,8¡ã
2024-01-00,º¼Æ® EUV,2,0.00%,12,10¡å,0,2¡ã
2024-02-00,º¼Æ® EUV,3,0.00%,2,1¡ã,0,3¡ã
2024-06-00,º¼Æ® EUV,1,0.00%,0,1¡ã,78,77¡å
2024-07-00,º¼Æ® EUV,14,0.00%,1,13¡ã,229,215¡å
2022-05-00,º¼Æ® EV,2,0.00%,0,2¡ã,0,2¡ã
2022-07-00,º¼Æ® EV,34,0.00%,0,34¡ã,0,34¡ã
2022-08-00,º¼Æ® EV,124,0.10%,34,90¡ã,0,124¡ã
2022-09-00,º¼Æ® EV,279,0.20%,124,155¡ã,0,279¡ã
2022-10-00,º¼Æ® EV,199,0.10%,279,80¡å,0,199¡ã
2022-11-00,º¼Æ® EV,39,0.00%,199,160¡å,0,39¡ã
2022-12-00,º¼Æ® EV,21,0.00%,39,18¡å,0,21¡ã
2023-03-00,º¼Æ® EV,18,0.00%,0,18¡ã,0,18¡ã
2023-04-00,º¼Æ® EV,53,0.00%,18,35¡ã,0,53¡ã
2023-05-00,º¼Æ® EV,13,0.00%,53,40¡å,2,11¡ã
2023-06-00,º¼Æ® EV,31,0.00%,13,18¡ã,0,31¡ã
2023-07-00,º¼Æ® EV,49,0.00%,31,18¡ã,34,15¡ã
2023-08-00,º¼Æ® EV,29,0.00%,49,20¡å,124,95¡å
2023-09-00,º¼Æ® EV,19,0.00%,29,10¡å,279,260¡å
2023-10-00,º¼Æ® EV,17,0.00%,19,2¡å,199,182¡å
2023-11-00,º¼Æ® EV,19,0.00%,17,2¡ã,39,20¡å
2024-02-00,º¼Æ® EV,5,0.00%,0,5¡ã,0,5¡ã
2024-07-00,º¼Æ® EV,6,0.00%,0,6¡ã,49,43¡å
2024-09-00,º¼Æ® EV,1,0.00%,0,1¡ã,19,18¡å
2022-01-00,ºÀ°í 3,"4,643",4.20%,"4,553",90¡ã,"4,405",238¡ã
2022-02-00,ºÀ°í 3,"6,377",5.20%,"4,643","1,734¡ã","5,032","1,345¡ã"
2022-03-00,ºÀ°í 3,"4,649",3.40%,"6,377","1,728¡å","7,598","2,949¡å"
2022-04-00,ºÀ°í 3,"6,528",4.60%,"4,649","1,879¡ã","6,835",307¡å
2022-05-00,ºÀ°í 3,"5,741",4.00%,"6,528",787¡å,"4,697","1,044¡ã"
2022-06-00,ºÀ°í 3,"4,480",3.10%,"5,741","1,261¡å","6,151","1,671¡å"
2022-07-00,ºÀ°í 3,"6,642",4.70%,"4,480","2,162¡ã","5,339","1,303¡ã"
2022-08-00,ºÀ°í 3,"5,553",4.20%,"6,642","1,089¡å","3,793","1,760¡ã"
2022-09-00,ºÀ°í 3,"5,578",4.00%,"5,553",25¡ã,"3,597","1,981¡ã"
2022-10-00,ºÀ°í 3,"6,123",4.30%,"5,578",545¡ã,"3,788","2,335¡ã"
2022-11-00,ºÀ°í 3,"6,272",4.00%,"6,123",149¡ã,"6,049",223¡ã
2022-12-00,ºÀ°í 3,"4,486",2.80%,"6,272","1,786¡å","4,553",67¡å
2023-01-00,ºÀ°í 3,"3,626",3.10%,"4,486",860¡å,"4,643","1,017¡å"
2023-02-00,ºÀ°í 3,"4,041",2.80%,"3,626",415¡ã,"6,377","2,336¡å"
2023-03-00,ºÀ°í 3,"4,902",3.00%,"4,041",861¡ã,"4,649",253¡ã
2023-04-00,ºÀ°í 3,"4,349",2.90%,"4,902",553¡å,"6,528","2,179¡å"
2023-05-00,ºÀ°í 3,"4,194",2.80%,"4,349",155¡å,"5,741","1,547¡å"
2023-06-00,ºÀ°í 3,"3,545",2.20%,"4,194",649¡å,"4,480",935¡å
2023-07-00,ºÀ°í 3,"4,171",3.10%,"3,545",626¡ã,"6,642","2,471¡å"
2023-08-00,ºÀ°í 3,"3,391",2.60%,"4,171",780¡å,"5,553","2,162¡å"
2023-09-00,ºÀ°í 3,"4,061",3.10%,"3,391",670¡ã,"5,578","1,517¡å"
2023-10-00,ºÀ°í 3,"4,183",3.00%,"4,061",122¡ã,"6,123","1,940¡å"
2023-11-00,ºÀ°í 3,"5,512",3.40%,"4,183","1,329¡ã","6,272",760¡å
2023-12-00,ºÀ°í 3,"3,958",2.80%,"5,512","1,554¡å","4,486",528¡å
2024-01-00,ºÀ°í 3,"3,130",2.70%,"3,958",828¡å,"3,626",496¡å
2024-02-00,ºÀ°í 3,"2,957",2.60%,"3,130",173¡å,"4,041","1,084¡å"
2024-03-00,ºÀ°í 3,"3,510",2.40%,"2,957",553¡ã,"4,902","1,392¡å"
2024-04-00,ºÀ°í 3,"3,980",2.80%,"3,510",470¡ã,"4,349",369¡å
2024-05-00,ºÀ°í 3,"3,588",2.60%,"3,980",392¡å,"4,194",606¡å
2024-06-00,ºÀ°í 3,"3,365",2.50%,"3,588",223¡å,"3,545",180¡å
2024-07-00,ºÀ°í 3,"3,148",2.40%,"3,365",217¡å,"4,171","1,023¡å"
2024-08-00,ºÀ°í 3,"2,782",2.20%,"3,148",366¡å,"3,391",609¡å
2024-09-00,ºÀ°í 3,"2,143",1.60%,"2,782",639¡å,"4,061","1,918¡å"
2023-01-00,ºÀ°í 3 EV,29,0.00%,0,29¡ã,0,29¡ã
2023-02-00,ºÀ°í 3 EV,"5,025",3.40%,29,"4,996¡ã",0,"5,025¡ã"
2023-03-00,ºÀ°í 3 EV,"2,016",1.20%,"5,025","3,009¡å",0,"2,016¡ã"
2023-04-00,ºÀ°í 3 EV,"1,137",0.80%,"2,016",879¡å,0,"1,137¡ã"
2023-05-00,ºÀ°í 3 EV,"1,164",0.80%,"1,137",27¡ã,0,"1,164¡ã"
2023-06-00,ºÀ°í 3 EV,"1,026",0.60%,"1,164",138¡å,0,"1,026¡ã"
2023-07-00,ºÀ°í 3 EV,"1,577",1.20%,"1,026",551¡ã,0,"1,577¡ã"
2023-08-00,ºÀ°í 3 EV,610,0.50%,"1,577",967¡å,0,610¡ã
2023-09-00,ºÀ°í 3 EV,706,0.50%,610,96¡ã,0,706¡ã
2023-10-00,ºÀ°í 3 EV,998,0.70%,706,292¡ã,0,998¡ã
2023-11-00,ºÀ°í 3 EV,643,0.40%,998,355¡å,0,643¡ã
2023-12-00,ºÀ°í 3 EV,221,0.20%,643,422¡å,0,221¡ã
2024-01-00,ºÀ°í 3 EV,19,0.00%,221,202¡å,29,10¡å
2024-02-00,ºÀ°í 3 EV,180,0.20%,19,161¡ã,"5,025","4,845¡å"
2024-03-00,ºÀ°í 3 EV,"1,180",0.80%,180,"1,000¡ã","2,016",836¡å
2024-04-00,ºÀ°í 3 EV,550,0.40%,"1,180",630¡å,"1,137",587¡å
2024-05-00,ºÀ°í 3 EV,462,0.30%,550,88¡å,"1,164",702¡å
2024-06-00,ºÀ°í 3 EV,439,0.30%,462,23¡å,"1,026",587¡å
2024-07-00,ºÀ°í 3 EV,567,0.40%,439,128¡ã,"1,577","1,010¡å"
2024-08-00,ºÀ°í 3 EV,382,0.30%,567,185¡å,610,228¡å
2024-09-00,ºÀ°í 3 EV,443,0.30%,382,61¡ã,706,263¡å
2022-01-00,¼¿Åä½º,"3,468",3.10%,"4,191",723¡å,"3,982",514¡å
2022-02-00,¼¿Åä½º,"3,538",2.90%,"3,468",70¡ã,"3,585",47¡å
2022-03-00,¼¿Åä½º,"4,266",3.10%,"3,538",728¡ã,"3,648",618¡ã
2022-04-00,¼¿Åä½º,"3,364",2.40%,"4,266",902¡å,"3,491",127¡å
2022-05-00,¼¿Åä½º,"2,863",2.00%,"3,364",501¡å,"3,175",312¡å
2022-06-00,¼¿Åä½º,"3,261",2.20%,"2,863",398¡ã,"4,071",810¡å
2022-07-00,¼¿Åä½º,"4,120",2.90%,0,"4,120¡ã",0,"4,120¡ã"
2022-08-00,¼¿Åä½º,"3,610",2.80%,"4,120",510¡å,0,"3,610¡ã"
2022-09-00,¼¿Åä½º,"3,513",2.50%,"3,610",97¡å,0,"3,513¡ã"
2022-10-00,¼¿Åä½º,"3,150",2.20%,"3,513",363¡å,0,"3,150¡ã"
2022-11-00,¼¿Åä½º,"3,449",2.20%,"3,150",299¡ã,0,"3,449¡ã"
2022-12-00,¼¿Åä½º,"4,493",2.80%,"3,449","1,044¡ã",0,"4,493¡ã"
2023-01-00,¼¿Åä½º,"3,366",2.90%,"4,493","1,127¡å",0,"3,366¡ã"
2023-02-00,¼¿Åä½º,"5,552",3.80%,"3,366","2,186¡ã",0,"5,552¡ã"
2023-03-00,¼¿Åä½º,"3,891",2.40%,"5,552","1,661¡å",0,"3,891¡ã"
2023-04-00,¼¿Åä½º,"4,119",2.80%,"3,891",228¡ã,0,"4,119¡ã"
2023-05-00,¼¿Åä½º,"4,792",3.20%,"4,119",673¡ã,0,"4,792¡ã"
2023-06-00,¼¿Åä½º,"5,224",3.20%,"4,792",432¡ã,0,"5,224¡ã"
2023-07-00,¼¿Åä½º,"4,770",3.50%,"5,224",454¡å,"4,120",650¡ã
2023-08-00,¼¿Åä½º,"3,512",2.70%,"4,770","1,258¡å","3,610",98¡å
2023-09-00,¼¿Åä½º,"4,399",3.30%,"3,512",887¡ã,"3,513",886¡ã
2023-10-00,¼¿Åä½º,"3,008",2.10%,"4,399","1,391¡å","3,150",142¡å
2023-11-00,¼¿Åä½º,"4,446",2.80%,"3,008","1,438¡ã","3,449",997¡ã
2023-12-00,¼¿Åä½º,"3,758",2.60%,"4,446",688¡å,"4,493",735¡å
2024-01-00,¼¿Åä½º,"3,944",3.40%,"3,758",186¡ã,"3,366",578¡ã
2024-02-00,¼¿Åä½º,"3,967",3.40%,"3,944",23¡ã,"5,552","1,585¡å"
2024-03-00,¼¿Åä½º,"4,748",3.30%,"3,967",781¡ã,"3,891",857¡ã
2024-04-00,¼¿Åä½º,"5,025",3.60%,"4,748",277¡ã,"4,119",906¡ã
2024-05-00,¼¿Åä½º,"6,120",4.40%,"5,025","1,095¡ã","4,792","1,328¡ã"
2024-06-00,¼¿Åä½º,"5,399",3.90%,"6,120",721¡å,"5,224",175¡ã
2024-07-00,¼¿Åä½º,"5,489",4.20%,"5,399",90¡ã,"4,770",719¡ã
2024-08-00,¼¿Åä½º,"5,551",4.30%,"5,489",62¡ã,"3,512","2,039¡ã"
2024-09-00,¼¿Åä½º,"4,433",3.40%,"5,551","1,118¡å","4,399",34¡ã
2022-01-00,½ºÅ¸¸®¾Æ,"2,810",2.50%,"2,256",554¡ã,0,"2,810¡ã"
2022-02-00,½ºÅ¸¸®¾Æ,"2,057",1.70%,"2,810",753¡å,0,"2,057¡ã"
2022-03-00,½ºÅ¸¸®¾Æ,"2,096",1.50%,"2,057",39¡ã,0,"2,096¡ã"
2022-04-00,½ºÅ¸¸®¾Æ,"2,387",1.70%,"2,096",291¡ã,158,"2,229¡ã"
2022-05-00,½ºÅ¸¸®¾Æ,"2,914",2.00%,"2,387",527¡ã,"3,232",318¡å
2022-06-00,½ºÅ¸¸®¾Æ,"2,432",1.70%,"2,914",482¡å,"4,304","1,872¡å"
2022-07-00,½ºÅ¸¸®¾Æ,"2,998",2.10%,"2,432",566¡ã,"4,018","1,020¡å"
2022-08-00,½ºÅ¸¸®¾Æ,"2,957",2.30%,"2,998",41¡å,"3,563",606¡å
2022-09-00,½ºÅ¸¸®¾Æ,"2,814",2.00%,"2,957",143¡å,"2,903",89¡å
2022-10-00,½ºÅ¸¸®¾Æ,"3,461",2.40%,"2,814",647¡ã,"2,775",686¡ã
2022-11-00,½ºÅ¸¸®¾Æ,"3,325",2.10%,"3,461",136¡å,"3,031",294¡ã
2022-12-00,½ºÅ¸¸®¾Æ,"3,189",2.00%,"3,325",136¡å,"2,256",933¡ã
2023-01-00,½ºÅ¸¸®¾Æ,"2,951",2.50%,"3,189",238¡å,"2,810",141¡ã
2023-02-00,½ºÅ¸¸®¾Æ,"3,416",2.30%,"2,951",465¡ã,"2,057","1,359¡ã"
2023-03-00,½ºÅ¸¸®¾Æ,"3,980",2.40%,"3,416",564¡ã,"2,096","1,884¡ã"
2023-04-00,½ºÅ¸¸®¾Æ,"3,407",2.30%,"3,980",573¡å,"2,387","1,020¡ã"
2023-05-00,½ºÅ¸¸®¾Æ,"3,567",2.40%,"3,407",160¡ã,"2,914",653¡ã
2023-06-00,½ºÅ¸¸®¾Æ,"3,501",2.20%,"3,567",66¡å,"2,432","1,069¡ã"
2023-07-00,½ºÅ¸¸®¾Æ,"3,242",2.40%,"3,501",259¡å,"2,998",244¡ã
2023-08-00,½ºÅ¸¸®¾Æ,"2,940",2.30%,"3,242",302¡å,"2,957",17¡å
2023-09-00,½ºÅ¸¸®¾Æ,"2,633",2.00%,"2,940",307¡å,"2,814",181¡å
2023-10-00,½ºÅ¸¸®¾Æ,"3,265",2.30%,"2,633",632¡ã,"3,461",196¡å
2023-11-00,½ºÅ¸¸®¾Æ,"3,342",2.10%,"3,265",77¡ã,"3,325",17¡ã
2023-12-00,½ºÅ¸¸®¾Æ,"3,536",2.50%,"3,342",194¡ã,"3,189",347¡ã
2024-01-00,½ºÅ¸¸®¾Æ,"2,996",2.60%,"3,536",540¡å,"2,951",45¡ã
2024-02-00,½ºÅ¸¸®¾Æ,"2,878",2.50%,"2,996",118¡å,"3,416",538¡å
2024-03-00,½ºÅ¸¸®¾Æ,"3,123",2.10%,"2,878",245¡ã,"3,980",857¡å
2024-04-00,½ºÅ¸¸®¾Æ,"4,844",3.40%,"3,123","1,721¡ã","3,407","1,437¡ã"
2024-05-00,½ºÅ¸¸®¾Æ,"2,744",2.00%,"4,844","2,100¡å","3,567",823¡å
2024-06-00,½ºÅ¸¸®¾Æ,"3,623",2.60%,"2,744",879¡ã,"3,501",122¡ã
2024-07-00,½ºÅ¸¸®¾Æ,"3,575",2.70%,"3,623",48¡å,"3,242",333¡ã
2024-08-00,½ºÅ¸¸®¾Æ,"2,951",2.30%,"3,575",624¡å,"2,940",11¡ã
2024-09-00,½ºÅ¸¸®¾Æ,"3,194",2.50%,"2,951",243¡ã,"2,633",561¡ã
2022-01-00,½ºÆÃ¾î,166,0.10%,225,59¡å,279,113¡å
2022-02-00,½ºÆÃ¾î,164,0.10%,166,2¡å,378,214¡å
2022-03-00,½ºÆÃ¾î,218,0.20%,164,54¡ã,312,94¡å
2022-04-00,½ºÆÃ¾î,235,0.20%,218,17¡ã,364,129¡å
2022-05-00,½ºÆÃ¾î,206,0.10%,235,29¡å,252,46¡å
2022-06-00,½ºÆÃ¾î,184,0.10%,206,22¡å,269,85¡å
2022-07-00,½ºÆÃ¾î,112,0.10%,184,72¡å,277,165¡å
2022-08-00,½ºÆÃ¾î,157,0.10%,112,45¡ã,203,46¡å
2022-09-00,½ºÆÃ¾î,57,0.00%,157,100¡å,127,70¡å
2022-10-00,½ºÆÃ¾î,184,0.10%,57,127¡ã,240,56¡å
2022-11-00,½ºÆÃ¾î,193,0.10%,184,9¡ã,241,48¡å
2022-12-00,½ºÆÃ¾î,108,0.10%,193,85¡å,225,117¡å
2023-01-00,½ºÆÃ¾î,113,0.10%,108,5¡ã,166,53¡å
2023-02-00,½ºÆÃ¾î,120,0.10%,113,7¡ã,164,44¡å
2023-03-00,½ºÆÃ¾î,143,0.10%,120,23¡ã,218,75¡å
2023-04-00,½ºÆÃ¾î,61,0.00%,143,82¡å,235,174¡å
2023-05-00,½ºÆÃ¾î,45,0.00%,61,16¡å,206,161¡å
2023-06-00,½ºÆÃ¾î,1,0.00%,45,44¡å,184,183¡å
2022-01-00,½ºÆÄÅ©,23,0.00%,748,725¡å,"2,276","2,253¡å"
2022-02-00,½ºÆÄÅ©,622,0.50%,23,599¡ã,"1,759","1,137¡å"
2022-03-00,½ºÆÄÅ©,"1,280",0.90%,622,658¡ã,"1,693",413¡å
2022-04-00,½ºÆÄÅ©,"1,363",1.00%,"1,280",83¡ã,"1,678",315¡å
2022-05-00,½ºÆÄÅ©,"1,247",0.90%,"1,363",116¡å,"1,647",400¡å
2022-06-00,½ºÆÄÅ©,"1,205",0.80%,"1,247",42¡å,"1,603",398¡å
2022-07-00,½ºÆÄÅ©,"1,005",0.70%,"1,205",200¡å,"1,571",566¡å
2022-08-00,½ºÆÄÅ©,"1,198",0.90%,"1,005",193¡ã,"1,519",321¡å
2022-09-00,½ºÆÄÅ©,"1,031",0.70%,"1,198",167¡å,"1,287",256¡å
2022-10-00,½ºÆÄÅ©,882,0.60%,"1,031",149¡å,"1,074",192¡å
2022-11-00,½ºÆÄÅ©,619,0.40%,882,263¡å,"1,120",501¡å
2022-12-00,½ºÆÄÅ©,488,0.30%,619,131¡å,748,260¡å
2023-01-00,½ºÆÄÅ©,310,0.30%,488,178¡å,23,287¡ã
2023-02-00,½ºÆÄÅ©,392,0.30%,310,82¡ã,622,230¡å
2023-03-00,½ºÆÄÅ©,410,0.20%,392,18¡ã,"1,280",870¡å
2023-04-00,½ºÆÄÅ©,307,0.20%,410,103¡å,"1,363","1,056¡å"
2024-01-00,½ºÆÄÅ©,1,0.00%,0,1¡ã,310,309¡å
2022-01-00,½ºÆ÷Æ¼Áö,"4,455",4.00%,"7,442","2,987¡å",0,"4,455¡ã"
2022-02-00,½ºÆ÷Æ¼Áö,"3,781",3.10%,"4,455",674¡å,0,"3,781¡ã"
2022-03-00,½ºÆ÷Æ¼Áö,"4,919",3.60%,"3,781","1,138¡ã",0,"4,919¡ã"
2022-04-00,½ºÆ÷Æ¼Áö,"4,556",3.20%,"4,919",363¡å,0,"4,556¡ã"
2022-05-00,½ºÆ÷Æ¼Áö,"4,542",3.10%,"4,556",14¡å,0,"4,542¡ã"
2022-06-00,½ºÆ÷Æ¼Áö,"4,513",3.10%,"4,542",29¡å,0,"4,513¡ã"
2022-07-00,½ºÆ÷Æ¼Áö,"3,406",2.40%,"4,513","1,107¡å","2,427",979¡ã
2022-08-00,½ºÆ÷Æ¼Áö,"3,873",3.00%,"3,406",467¡ã,"6,549","2,676¡å"
2022-09-00,½ºÆ÷Æ¼Áö,"4,441",3.20%,"3,873",568¡ã,"4,386",55¡ã
2022-10-00,½ºÆ÷Æ¼Áö,"4,950",3.40%,"4,441",509¡ã,"4,258",692¡ã
2022-11-00,½ºÆ÷Æ¼Áö,"5,762",3.70%,"4,950",812¡ã,"7,540","1,778¡å"
2022-12-00,½ºÆ÷Æ¼Áö,"6,196",3.90%,"5,762",434¡ã,"7,442","1,246¡å"
2023-01-00,½ºÆ÷Æ¼Áö,"5,492",4.70%,"6,196",704¡å,"4,455","1,037¡ã"
2023-02-00,½ºÆ÷Æ¼Áö,"5,689",3.90%,"5,492",197¡ã,"3,781","1,908¡ã"
2023-03-00,½ºÆ÷Æ¼Áö,"6,018",3.60%,"5,689",329¡ã,"4,919","1,099¡ã"
2023-04-00,½ºÆ÷Æ¼Áö,"6,282",4.20%,"6,018",264¡ã,"4,556","1,726¡ã"
2023-05-00,½ºÆ÷Æ¼Áö,"6,185",4.10%,"6,282",97¡å,"4,542","1,643¡ã"
2023-06-00,½ºÆ÷Æ¼Áö,"6,418",4.00%,"6,185",233¡ã,"4,513","1,905¡ã"
2023-07-00,½ºÆ÷Æ¼Áö,"6,625",4.90%,"6,418",207¡ã,"3,406","3,219¡ã"
2023-08-00,½ºÆ÷Æ¼Áö,"5,210",4.00%,"6,625","1,415¡å","3,873","1,337¡ã"
2023-09-00,½ºÆ÷Æ¼Áö,"5,402",4.10%,"5,210",192¡ã,"4,441",961¡ã
2023-10-00,½ºÆ÷Æ¼Áö,"4,707",3.30%,"5,402",695¡å,"4,950",243¡å
2023-11-00,½ºÆ÷Æ¼Áö,"5,982",3.70%,"4,707","1,275¡ã","5,762",220¡ã
2023-12-00,½ºÆ÷Æ¼Áö,"5,739",4.00%,"5,982",243¡å,"6,196",457¡å
2024-01-00,½ºÆ÷Æ¼Áö,"5,934",5.10%,"5,739",195¡ã,"5,492",442¡ã
2024-02-00,½ºÆ÷Æ¼Áö,"6,991",6.10%,"5,934","1,057¡ã","5,689","1,302¡ã"
2024-03-00,½ºÆ÷Æ¼Áö,"6,736",4.60%,"6,991",255¡å,"6,018",718¡ã
2024-04-00,½ºÆ÷Æ¼Áö,"7,179",5.10%,"6,736",443¡ã,"6,282",897¡ã
2024-05-00,½ºÆ÷Æ¼Áö,"6,644",4.70%,"7,179",535¡å,"6,185",459¡ã
2024-06-00,½ºÆ÷Æ¼Áö,"5,815",4.20%,"6,644",829¡å,"6,418",603¡å
2024-07-00,½ºÆ÷Æ¼Áö,"6,235",4.70%,"5,815",420¡ã,"6,625",390¡å
2024-08-00,½ºÆ÷Æ¼Áö,"5,988",4.70%,"6,235",247¡å,"5,210",778¡ã
2024-09-00,½ºÆ÷Æ¼Áö,"4,541",3.50%,"5,988","1,447¡å","5,402",861¡å
2022-01-00,½ÑÅ¸Æä,"2,159",1.90%,"3,525","1,366¡å","4,313","2,154¡å"
2022-02-00,½ÑÅ¸Æä,"1,680",1.40%,"2,159",479¡å,"2,780","1,100¡å"
2022-03-00,½ÑÅ¸Æä,"1,860",1.30%,"1,680",180¡ã,"4,274","2,414¡å"
2022-04-00,½ÑÅ¸Æä,"1,997",1.40%,"1,860",137¡ã,"4,096","2,099¡å"
2022-05-00,½ÑÅ¸Æä,"2,477",1.70%,"1,997",480¡ã,"3,479","1,002¡å"
2022-06-00,½ÑÅ¸Æä,"2,913",2.00%,"2,477",436¡ã,"2,780",133¡ã
2022-07-00,½ÑÅ¸Æä,"1,361",1.00%,"2,913","1,552¡å","4,452","3,091¡å"
2022-08-00,½ÑÅ¸Æä,"2,534",1.90%,"1,361","1,173¡ã","3,322",788¡å
2022-09-00,½ÑÅ¸Æä,"2,327",1.70%,"2,534",207¡å,"2,189",138¡ã
2022-10-00,½ÑÅ¸Æä,"2,722",1.90%,"2,327",395¡ã,"3,494",772¡å
2022-11-00,½ÑÅ¸Æä,"2,864",1.80%,"2,722",142¡ã,"2,895",31¡å
2022-12-00,½ÑÅ¸Æä,"3,811",2.40%,"2,864",947¡ã,"3,525",286¡ã
2023-01-00,½ÑÅ¸Æä,"2,124",1.80%,"3,811","1,687¡å","2,159",35¡å
2023-02-00,½ÑÅ¸Æä,"2,776",1.90%,"2,124",652¡ã,"1,680","1,096¡ã"
2023-03-00,½ÑÅ¸Æä,"2,977",1.80%,"2,776",201¡ã,"1,860","1,117¡ã"
2023-04-00,½ÑÅ¸Æä,"2,774",1.90%,"2,977",203¡å,"1,997",777¡ã
2023-05-00,½ÑÅ¸Æä,"2,557",1.70%,"2,774",217¡å,"2,477",80¡ã
2023-06-00,½ÑÅ¸Æä,"3,353",2.10%,"2,557",796¡ã,"2,913",440¡ã
2023-07-00,½ÑÅ¸Æä,"2,075",1.50%,"3,353","1,278¡å","1,361",714¡ã
2023-08-00,½ÑÅ¸Æä,"2,225",1.70%,"2,075",150¡ã,"2,534",309¡å
2023-09-00,½ÑÅ¸Æä,810,0.60%,"2,225","1,415¡å","2,327","1,517¡å"
2023-10-00,½ÑÅ¸Æä,385,0.30%,810,425¡å,"2,722","2,337¡å"
2023-11-00,½ÑÅ¸Æä,123,0.10%,385,262¡å,"2,864","2,741¡å"
2023-12-00,½ÑÅ¸Æä,55,0.00%,123,68¡å,"3,811","3,756¡å"
2024-01-00,½ÑÅ¸Æä,2,0.00%,55,53¡å,"2,124","2,122¡å"
2022-01-00,½î³ªÅ¸,"1,895",1.70%,"4,048","2,153¡å","2,494",599¡å
2022-02-00,½î³ªÅ¸,"2,977",2.40%,"1,895","1,082¡ã","2,932",45¡ã
2022-03-00,½î³ªÅ¸,"3,263",2.40%,"2,977",286¡ã,"4,227",964¡å
2022-04-00,½î³ªÅ¸,"2,656",1.90%,"3,263",607¡å,"5,140","2,484¡å"
2022-05-00,½î³ªÅ¸,"2,313",1.60%,"2,656",343¡å,"4,053","1,740¡å"
2022-06-00,½î³ªÅ¸,"3,890",2.70%,"2,313","1,577¡ã","3,774",116¡ã
2022-07-00,½î³ªÅ¸,"2,901",2.00%,"3,890",989¡å,"2,885",16¡ã
2022-08-00,½î³ªÅ¸,"2,819",2.20%,"2,901",82¡å,"3,836","1,017¡å"
2022-09-00,½î³ªÅ¸,"2,622",1.90%,"2,819",197¡å,"3,575",953¡å
2022-10-00,½î³ªÅ¸,"1,494",1.00%,"2,622","1,128¡å","4,020","2,526¡å"
2022-11-00,½î³ªÅ¸,"2,046",1.30%,"1,494",552¡ã,"4,849","2,803¡å"
2022-12-00,½î³ªÅ¸,"3,053",1.90%,"2,046","1,007¡ã","4,048",995¡å
2023-01-00,½î³ªÅ¸,"1,543",1.30%,"3,053","1,510¡å","1,895",352¡å
2023-02-00,½î³ªÅ¸,"1,228",0.80%,"1,543",315¡å,"2,977","1,749¡å"
2023-03-00,½î³ªÅ¸,985,0.60%,"1,228",243¡å,"3,263","2,278¡å"
2023-04-00,½î³ªÅ¸,629,0.40%,985,356¡å,"2,656","2,027¡å"
2022-01-00,½î³ªÅ¸ ´º ¶óÀÌÁî,141,0.10%,"1,988","1,847¡å","1,118",977¡å
2022-02-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,199",1.00%,141,"1,058¡ã","1,254",55¡å
2022-03-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,054",0.80%,"1,199",145¡å,"2,006",952¡å
2022-04-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,509",1.10%,"1,054",455¡ã,"1,928",419¡å
2022-05-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,677",1.20%,"1,509",168¡ã,"1,078",599¡ã
2022-06-00,½î³ªÅ¸ ´º ¶óÀÌÁî,827,0.60%,"1,677",850¡å,"2,353","1,526¡å"
2022-07-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,511",1.10%,827,684¡ã,827,684¡ã
2022-08-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,513",1.20%,"1,511",2¡ã,850,663¡ã
2022-09-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,963",1.40%,"1,513",450¡ã,"1,428",535¡ã
2022-10-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,829",1.30%,"1,963",134¡å,"2,116",287¡å
2022-11-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,693",1.10%,"1,829",136¡å,330,"1,363¡ã"
2022-12-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,463",0.90%,"1,693",230¡å,"1,988",525¡å
2023-01-00,½î³ªÅ¸ ´º ¶óÀÌÁî,996,0.90%,"1,463",467¡å,141,855¡ã
2023-02-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,012",0.70%,996,16¡ã,"1,199",187¡å
2023-03-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,230",0.70%,"1,012",218¡ã,"1,054",176¡ã
2023-04-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,603",1.10%,"1,230",373¡ã,"1,509",94¡ã
2023-05-00,½î³ªÅ¸ ´º ¶óÀÌÁî,901,0.60%,"1,603",702¡å,"1,677",776¡å
2023-06-00,½î³ªÅ¸ ´º ¶óÀÌÁî,"1,162",0.70%,901,261¡ã,827,335¡ã
2023-07-00,½î³ªÅ¸ ´º ¶óÀÌÁî,673,0.50%,"1,162",489¡å,"1,511",838¡å
2023-08-00,½î³ªÅ¸ ´º ¶óÀÌÁî,401,0.30%,673,272¡å,"1,513","1,112¡å"
2023-09-00,½î³ªÅ¸ ´º ¶óÀÌÁî,407,0.30%,401,6¡ã,"1,963","1,556¡å"
2023-10-00,½î³ªÅ¸ ´º ¶óÀÌÁî,303,0.20%,407,104¡å,"1,829","1,526¡å"
